credit_score,monthly_income,dti_ratio,late_payments_6m,employment_months,approved
319,58988,0.6394987777205888,3,224,1
522,175844,0.02180819104703069,0,123,1
314,47699,0.49915326323720643,3,48,0
538,111998,0.12670372662542081,2,53,1
579,79195,0.6902714995072426,2,90,1
560,179455,0.3125495431208572,1,26,1
441,190986,0.6496978632139999,3,218,1
683,155852,0.5790562112150869,2,148,1
598,170355,0.7022681007663947,0,225,1
427,155631,0.4134879159070213,0,58,1
517,64337,0.38889040414253606,2,192,1
354,184716,0.029944425892503013,1,162,1
761,109766,0.4270512701678805,2,92,0
676,73946,0.41758109398191856,3,84,1
443,44915,0.4851158260421441,1,30,1
637,144276,0.10481731098506951,3,192,1
639,61267,0.4319743277559529,0,189,1
604,133313,0.36322584379205103,1,134,1
327,20480,0.47678079299725584,1,201,1
739,129882,0.5284400664583646,2,149,1
777,131380,0.28913872706533034,0,171,1
787,108746,0.4032424515333863,1,239,1
790,134128,0.3160782554404542,1,81,1
764,198806,0.6123919467626703,2,157,1
669,168992,0.6371389587555144,0,156,1
328,92393,0.2343531176719938,2,218,0
532,175337,0.20763675059291817,2,168,1
422,191254,0.5426584849123669,2,64,1
409,38731,0.619212964253856,2,213,1
715,76914,0.008692393262546982,2,195,1
706,150663,0.3419487851777809,0,34,1
561,106873,0.2461847027307436,2,177,0
668,33863,0.6132163631404812,2,64,1
364,98722,0.11483257969666774,0,65,1
410,79753,0.6225972024006349,0,97,1
730,149853,0.5291252935611661,1,76,1
525,106983,0.6743436589799138,1,194,1
573,34864,0.7921946779255606,0,47,1
531,17498,0.3812440960401787,3,214,0
401,63162,0.5595291957802323,2,14,0
713,38098,0.5679687507684748,3,67,1
679,176245,0.6756585994838316,3,109,1
641,60054,0.41450014548860303,2,121,1
476,129823,0.08611819245443125,3,212,1
621,32488,0.783490364071591,2,146,1
776,92809,0.045469875659097526,3,127,1
624,187346,0.7698996054965632,0,40,1
547,131540,0.20428658054823529,3,11,1
435,63357,0.39398713681024744,1,190,1
561,151552,0.7605292029950291,1,138,1
485,104224,0.5413284321051679,1,113,1
605,53140,0.46844907616413595,1,121,1
322,199334,0.2607142871067775,1,214,1
395,188016,0.2339248356995058,1,110,1
693,116795,0.02622213127406932,3,132,1
490,14370,0.4690657815610562,2,124,1
516,87007,0.34408101246503614,3,200,1
571,106680,0.17944095756048545,3,54,1
519,186520,0.3073712995097404,2,12,1
679,148734,0.7527537664968444,1,229,1
422,50719,0.6787200947546947,2,105,1
679,105924,0.3443258392417279,0,138,1
404,42464,0.7839624212550984,2,101,1
485,98977,0.36969421837268435,0,71,1
593,110789,0.2793135025720787,1,47,1
742,105879,0.3103364876389981,1,162,1
416,90041,0.6996933492085748,3,135,1
593,91951,0.21420380047278514,2,150,0
332,161021,0.1776822103659016,2,180,1
337,105126,0.7684378593224281,2,72,0
683,16065,0.5874151263997817,2,118,1
659,150239,0.6110246518129077,0,144,0
488,126603,0.592232319083528,0,199,1
611,141572,0.5463258903029288,3,24,1
490,144450,0.07299837405951433,2,71,1
438,41252,0.6029430777780962,2,48,1
515,194608,0.19913752010873617,1,72,1
455,198155,0.10592421136688657,3,224,1
707,35986,0.7864023934526476,0,40,0
505,50036,0.02229102672714811,1,180,1
460,55278,0.025308874858814792,2,188,1
568,193558,0.24793002595366673,1,178,1
679,187029,0.6753616505811603,3,36,1
436,58882,0.7823552970653394,0,20,1
769,129080,0.09482217830597506,2,36,1
531,54743,0.31635186707755925,3,200,0
630,15305,0.5874414628158159,0,2,0
778,52221,0.516422598238976,2,173,1
515,22850,0.18670134313269193,0,93,1
399,170766,0.26336475206153287,2,227,1
673,158804,0.4754997214879249,1,105,1
303,43387,0.02832524569147479,3,111,1
528,116955,0.6065831818838786,0,108,1
789,47389,0.22032393541993037,1,193,1
507,116559,0.6626769474581633,0,184,1
642,180026,0.5469350734566296,2,230,1
562,176934,0.5163316166932895,0,100,1
407,167949,0.6138888967553067,2,201,0
458,54290,0.060107617293417806,1,2,1
561,44623,0.20797658550471265,3,149,1
352,38802,0.41738997411258183,0,146,1
507,32408,0.6217250669223077,2,13,0
507,125850,0.6792446021265708,0,41,0
717,134421,0.3056829237883391,0,233,1
361,177425,0.6349181208867494,3,6,0
721,25344,0.17621928810945242,3,121,1
505,58928,0.06594819453926153,3,186,1
625,147766,0.19726674005376577,0,235,1
578,138808,0.7225185299390926,3,59,1
449,90066,0.43522913647084227,1,150,1
765,37256,0.3850792880760063,0,181,1
412,100967,0.5946677519554076,1,217,1
318,41006,0.00807434519604513,0,154,1
675,110820,0.09464249495773647,2,56,1
610,181089,0.0796821806090974,2,212,1
745,45572,0.09733368885992198,0,226,1
528,30649,0.36276029175905,3,86,1
308,149625,0.22454633165180332,2,119,1
310,12674,0.6285800062343443,2,156,0
516,196813,0.6712312942059167,0,199,1
424,156788,0.7399514777706676,3,136,1
761,85448,0.15684991936047946,1,180,1
359,77601,0.4022813475129686,1,188,1
740,82277,0.038958255314007144,0,50,1
408,84158,0.19192650010736534,3,79,1
359,169193,0.4920618964206209,2,202,1
437,161572,0.33791385225428244,3,144,1
372,47279,0.5525593977118313,2,48,0
500,42547,0.6713819044432587,0,130,1
465,111786,0.04762808710742679,2,51,1
564,132862,0.7508903746736473,1,11,1
568,147617,0.03392266293303745,2,110,1
300,68197,0.7853349780443861,2,9,0
362,100632,0.5101053800736957,3,228,1
380,28019,0.03464001542982303,0,216,1
397,95502,0.3149030545405451,3,53,1
346,139999,0.20656676577392138,1,154,1
457,66447,0.6388578780937245,2,93,1
574,69183,0.1803641354332764,2,147,1
454,96757,0.6609700107624743,2,125,1
464,174387,0.24987312034915643,2,178,1
534,123988,0.7913149369908573,2,182,1
574,184454,0.2163272856683145,3,4,1
465,19840,0.5479686425801843,1,203,1
410,171017,0.6401550054438793,1,56,1
504,16402,0.1731675319290548,3,152,1
312,69891,0.06060459598973962,3,156,1
546,89902,0.4409979852555049,1,152,1
770,53423,0.5416632504323602,1,172,0
498,197943,0.6538209471354692,2,32,1
354,179417,0.21821115697174864,3,151,1
653,117678,0.6978287138863082,3,90,1
363,94965,0.7326133191242734,0,99,1
396,154257,0.6233495823182525,0,36,0
373,143886,0.006077479834318389,2,141,1
741,100281,0.06977311833646187,0,78,1
790,166815,0.7981898830524153,3,168,1
584,45043,0.5871589554521462,1,114,1
608,61315,0.5014333095155988,1,98,0
622,11387,0.7210896064881204,3,122,1
605,30866,0.03171317219309575,3,135,1
572,46166,0.6059022899296405,3,162,1
793,127966,0.5237420559354404,2,19,1
666,172259,0.6785766651559385,3,192,1
344,121316,0.6223233869058847,1,41,1
495,93518,0.38794468457290665,0,56,1
787,59878,0.05677476231624761,2,185,1
501,27474,0.7275212323783813,0,1,0
402,120263,0.6108017967265124,0,91,1
734,35039,0.2851168517959895,1,159,1
611,159748,0.7871425977876114,2,186,1
581,86501,0.2488865761620785,3,214,1
510,75202,0.2964484898088848,0,162,1
362,13117,0.7797405591055586,2,56,0
491,54525,0.5344888616476274,2,87,1
518,10563,0.7033559249889426,2,6,0
765,147200,0.7102033173880025,2,185,1
453,102056,0.42915866873587405,1,2,0
374,158887,0.21357345566300473,0,31,1
513,116525,0.6779566884844014,0,233,1
798,191223,0.40151005366773973,0,39,1
541,158486,0.4514808293865734,1,68,1
489,36336,0.43309437070631135,2,98,1
633,30388,0.007670448327532053,0,33,1
624,178738,0.03669528393110646,0,157,1
449,59669,0.4931074607394158,2,75,0
783,154898,0.6355498869553802,2,72,1
596,128686,0.365630867323139,3,138,1
328,142764,0.1523266381462979,3,78,1
503,59222,0.32530832496065054,3,53,1
761,68106,0.614658841386715,0,206,1
496,114530,0.08689710979574841,1,139,1
583,12261,0.4481591092706726,1,216,1
606,67835,0.5617702371209038,2,86,1
652,105449,0.3326663533826218,3,219,1
736,47256,0.4810096957616803,3,213,1
374,62867,0.7067815566565284,3,6,0
558,196838,0.17025058536584342,0,31,1
566,63645,0.10806652524329828,0,191,1
376,181264,0.04867864094491203,1,71,1
636,186010,0.5809704587354815,3,183,1
359,137386,0.7204246659524371,1,104,1
528,37370,0.5523149010456591,0,62,0
465,47491,0.7811622953098132,0,53,1
377,187372,0.5664885889023228,2,55,1
711,8284,0.23079581583388917,3,159,1
422,104730,0.2044715030932184,1,9,1
427,122485,0.5333354936951333,0,46,1
727,168949,0.5406493417390857,0,197,1
738,179853,0.4190498652968316,1,77,1
317,62448,0.42151126563279223,1,146,1
438,104487,0.33331314617877283,1,72,1
654,129712,0.2799368234412854,0,4,1
689,193314,0.5072420093643204,3,108,1
799,114864,0.5980138368333944,1,54,1
577,31387,0.65072458688511,0,176,1
303,185439,0.24626945587143656,1,199,1
736,106389,0.6861873890280251,2,211,1
380,42425,0.24219376876339213,3,144,0
360,44532,0.2439025724664453,1,20,0
637,47277,0.6448018364989466,2,205,1
601,146480,0.7755003476499005,1,202,1
329,190201,0.7457805559706228,2,36,1
384,92741,0.08886346613648488,2,98,1
594,26809,0.23078129148585902,0,228,1
427,178591,0.6079172206889152,2,193,1
642,129859,0.6449948766740614,3,50,1
505,117584,0.4034132232377742,0,150,1
594,19628,0.012882222432411262,1,73,1
537,194355,0.40147805865400543,2,208,1
482,22782,0.024917538455327737,0,222,1
471,125198,0.22511635583563844,2,188,1
648,122652,0.5254880402915857,2,75,1
557,106658,0.10768191972659498,2,95,0
597,113862,0.5699916349723325,1,143,1
588,84392,0.49710898908985046,3,227,1
403,118021,0.3437553748770437,1,83,0
756,77857,0.2977240414218675,2,133,1
581,98941,0.7317331201366677,1,177,1
659,138198,0.44253652952741707,3,89,1
740,150532,0.7111196344607811,1,75,1
762,37442,0.3299538027304328,1,94,1
633,198500,0.47571214429423075,1,106,1
693,26565,0.7636869614641512,2,23,0
535,60949,0.09926879764624622,3,21,1
668,74590,0.210224532571619,2,168,1
460,70100,0.733355154525556,0,221,0
655,75559,0.33760352976907027,0,193,1
342,70025,0.21762831068740507,0,217,1
757,91715,0.7978717692562237,3,201,1
422,154547,0.08176744647816277,0,193,1
628,166873,0.48923440848569577,0,14,1
305,74818,0.6304596288798745,1,209,1
377,57617,0.6293911983822231,0,107,0
793,137933,0.35347361539288613,0,145,1
716,19437,0.03516882736365439,0,213,1
411,93610,0.6728216724318066,0,21,1
365,50241,0.6421899794044441,2,61,1
707,124698,0.18990460188087283,1,17,1
795,23031,0.2724219389539628,1,101,1
384,167170,0.4100738648920628,3,188,1
631,59839,0.09131496613076795,3,118,1
441,106699,0.6564516216795879,0,124,1
672,117870,0.7376799768857943,3,56,1
509,99233,0.2465554651116295,0,67,1
362,94014,0.7392235722686764,2,134,1
462,59259,0.6406956097407068,2,9,1
569,156325,0.582260355202925,2,107,1
699,107053,0.7753229712052797,1,236,1
310,49428,0.2597201293464593,2,137,1
778,58383,0.7325142377471753,0,24,1
624,92216,0.07872287808713799,1,101,1
737,169965,0.38241132025221475,3,88,1
765,192582,0.4416090076369959,2,168,1
376,82661,0.09824849365240002,2,163,1
346,83866,0.5898832048520285,0,234,1
688,32788,0.3801431710656575,1,149,1
393,112771,0.36443235160695964,0,57,1
373,54073,0.4651517326743526,2,31,1
534,165354,0.10776934433796681,1,38,1
756,110639,0.16002012824155268,3,149,1
697,50598,0.1445475414577377,3,143,1
558,183927,0.7615460779660594,0,81,1
398,164562,0.6185519062526252,1,177,0
468,65707,0.42335758026361997,3,41,1
644,31063,0.5275641050983165,0,171,0
378,58762,0.5199824849122072,0,148,1
562,80325,0.2098760080900015,3,42,1
305,86059,0.06928626953101924,1,216,1
462,165883,0.443951009456101,2,208,1
423,193808,0.21043399145089722,0,180,1
640,151478,0.6987773190497011,1,159,1
757,170282,0.18884243536546014,2,39,1
373,32024,0.4582891801562344,1,232,1
698,36736,0.3360743215192389,3,42,0
627,182361,0.5943222615689392,3,193,1
784,125840,0.7605969738026647,2,113,1
755,53258,0.32925685571643737,1,160,1
350,160037,0.035483622001471815,0,6,1
671,41593,0.5291451129084785,0,76,1
596,155457,0.10334789862596142,3,5,1
356,177557,0.08360120338075881,3,175,1
428,101858,0.5292465090615248,3,61,0
763,134023,0.08224986837828735,3,76,1
571,148511,0.10302170540594108,0,26,1
469,177027,0.3512645842563538,2,32,1
460,120048,0.3618608689871887,1,131,1
718,64350,0.7309714447467603,0,82,0
441,46677,0.22090737039626288,2,11,1
379,76263,0.3207480861807215,2,201,0
586,18762,0.5660168210856361,2,59,1
796,142143,0.6616159489713532,1,11,1
391,78943,0.2792962942765633,0,14,1
427,144620,0.5048619360144645,0,98,1
534,19892,0.4993487098618592,0,127,1
399,69799,0.24256609780594413,3,31,0
625,83842,0.09489695591623298,2,85,1
426,24808,0.5460136671200225,1,84,1
364,167144,0.2144544543125121,3,20,1
430,122730,0.2546258902812819,1,156,1
765,170104,0.457884138987734,1,85,1
767,161955,0.12864715142522637,3,168,1
552,14542,0.193198638981053,2,1,1
500,174146,0.3568630535569659,2,9,1
709,21350,0.7027866232669571,3,198,1
397,175263,0.6178048997295149,1,78,1
626,136614,0.2540774829043069,0,87,1
640,165330,0.24165510937794707,2,100,1
655,103999,0.7898759296739106,1,160,1
408,38749,0.522707418708256,3,171,0
658,36676,0.5484272259460854,1,170,1
605,30794,0.044099460309927174,3,209,1
737,162661,0.08397802698584096,2,133,1
387,110446,0.23556290800295177,2,61,1
606,49567,0.6736088978741539,2,141,1
714,31971,0.7285354636989672,0,70,1
439,23004,0.1528234767580151,3,103,1
671,57553,0.5713574137805545,1,7,1
349,151905,0.6993101049033229,2,98,1
659,179343,0.7031207235847207,1,144,1
603,124760,0.3670458119782645,0,74,1
396,199175,0.2070227909843534,1,27,1
333,83733,0.765027159698292,1,18,1
672,71842,0.22126651076196052,3,29,1
420,141003,0.20215604887779232,1,84,1
548,33857,0.1645463044829601,3,238,1
330,182985,0.4260283684899152,2,111,1
781,157787,0.08574748109214198,2,218,1
574,14563,0.4565501359009262,3,32,1
765,43949,0.7549514325180586,3,233,1
380,128514,0.4039753736690037,1,218,1
402,149801,0.7722780669290874,1,21,1
605,49888,0.724562756646723,2,3,1
602,151413,0.6338413333372506,0,154,1
695,99034,0.48644579936195714,0,54,1
764,137644,0.7045422942733549,1,154,1
710,89404,0.4439870337445611,2,163,1
370,95215,0.16576105087918577,3,16,1
454,82876,0.7401435798782686,2,197,1
756,38133,0.40175190400631844,1,208,1
574,44548,0.7261984595301207,3,114,0
733,40194,0.3145166930339131,2,223,1
581,162108,0.26857945249982357,3,141,1
324,89266,0.6127930589015218,2,175,1
536,80867,0.5075563658826766,3,66,1
712,172287,0.35177994798208356,3,152,1
627,178341,0.7028712593567835,2,229,1
366,52924,0.4132612907980557,3,186,1
405,76096,0.010232902134173206,3,154,1
727,87053,0.5545630853842146,0,98,1
789,169224,0.05052533711782479,2,32,1
676,136952,0.3848818327638954,3,82,1
349,112537,0.1536636223142101,2,177,1
609,53144,0.19358679879731025,1,126,1
714,82040,0.7838521599106579,0,31,1
620,13538,0.09078345036428273,2,57,1
597,143174,0.6061657638623572,3,97,1
533,184420,0.5099561015219578,2,12,1
422,159037,0.15603415862554482,3,118,1
440,67384,0.748270345812597,0,219,1
672,100676,0.16113316092608176,2,173,1
334,191859,0.41246776123138224,3,224,1
342,89680,0.6324175521549379,1,239,1
498,169110,0.6108569211644461,3,13,1
687,118864,0.2557664041768941,0,89,1
628,103794,0.6714178931216626,3,49,1
594,120351,0.769677296011497,0,162,1
567,50932,0.37921585956235027,0,9,0
355,89692,0.5218522397143323,3,161,0
465,66435,0.2916112620349073,3,93,0
339,153471,0.2832662648298335,1,45,1
679,125576,0.3757726926557509,0,50,1
675,84746,0.15770647664467613,2,154,0
429,165920,0.5515212174160763,1,114,1
446,94975,0.1324600358012181,1,211,1
458,191033,0.004144801687086197,0,234,1
744,124221,0.35158088303190715,2,133,1
544,178057,0.061136225050426776,0,165,1
681,197474,0.44995101066840554,3,115,1
524,70783,0.4162952429152723,0,94,1
649,58051,0.1098115182731677,3,155,1
564,168441,0.19679751041423055,2,4,1
439,52534,0.019561774724858608,1,193,1
738,152402,0.4751624823722077,1,164,1
654,41962,0.23429295571821723,1,54,1
684,175011,0.5703877513793711,0,1,1
774,140373,0.5038607037267272,0,39,1
424,108039,0.2988700724667001,2,168,1
345,94226,0.01737853962476246,3,156,1
591,130354,0.2561315506612414,2,160,1
463,82612,0.25989102028424854,3,9,0
517,84376,0.2661640593246051,2,4,1
417,47185,0.7627547503649008,1,198,1
499,38306,0.13164770412328314,3,109,1
496,179098,0.21604767004469166,0,73,1
475,151847,0.6659191621876063,1,19,1
671,93089,0.7401260193404915,2,27,0
596,167691,0.37462848254275544,0,177,1
537,124677,0.4320390285041511,3,183,0
356,123023,0.0422867068529551,1,68,1
585,29605,0.6464307432671664,2,54,0
387,111349,0.4756482956921948,2,72,1
457,28730,0.3832080474975115,0,96,0
507,139314,0.24206046566743186,1,203,1
370,20932,0.3550167880536817,3,99,1
494,106734,0.5882496255043451,3,185,1
433,78530,0.06461931864485058,2,197,1
724,33117,0.4054513559717829,1,143,1
729,98794,0.027710451985050802,2,64,1
302,46529,0.6178023560858744,2,236,0
601,54959,0.16881431095329802,0,152,1
620,178859,0.7227101494428421,1,166,1
488,75138,0.3808756624058872,0,239,1
534,85556,0.3658109811469139,2,147,1
694,9201,0.2882815619635095,0,144,1
488,65700,0.4130887205697918,3,199,1
332,75408,0.2704223252356681,1,34,1
486,146077,0.28793970407458824,3,231,1
426,30880,0.1564901877627646,3,68,0
491,186536,0.27617155980677294,1,232,1
415,32649,0.6493720794599526,2,128,1
374,133337,0.1965526649334459,0,211,1
792,8865,0.6570144918383765,3,78,1
364,165363,0.6890501762326622,3,182,1
653,141705,0.5330675161662851,2,124,1
658,168811,0.024547139840939283,2,155,1
608,186806,0.44882680528322755,0,130,1
755,168126,0.6665191222304213,1,236,1
302,127336,0.2926266743416854,2,176,1
450,168985,0.22625783433003788,0,61,1
392,26470,0.2571014439699166,2,149,1
588,131880,0.33846111775993387,3,88,0
617,198012,0.05613534035391857,3,167,1
748,80421,0.19014807944325646,0,115,1
489,195312,0.5175480412438654,2,53,1
417,105278,0.37798739358974354,0,54,0
762,97901,0.19787307400078966,0,102,1
636,65623,0.7447033260380339,3,116,1
682,28710,0.23643390822362234,2,198,1
522,176261,0.10345429828756077,2,153,1
523,146381,0.1594786929671111,3,180,1
494,84839,0.23726784529011305,0,36,1
674,192601,0.4180472574321266,2,44,1
405,43295,0.05305654397098883,0,9,1
787,157510,0.6839536604029477,0,16,1
387,94823,0.7019813154913755,3,35,1
530,127846,0.25468047364791063,1,157,1
457,15150,0.6202499401467654,0,110,1
621,125279,0.4797541859071226,3,107,1
640,138400,0.6763552062093596,2,177,1
759,195760,0.22157303996148656,1,99,1
694,74454,0.4881885924603088,3,2,1
424,22038,0.05815584598528032,2,6,1
403,19841,0.007561642404629244,1,43,1
743,36714,0.6997583081928992,1,92,1
543,65492,0.23563822428505735,0,211,1
348,167515,0.3563286071170808,1,43,1
712,45475,0.18542350728976287,1,176,1
624,35861,0.7014459649985018,1,9,1
312,14119,0.30762735757786985,0,26,0
691,81592,0.1432950035280726,0,96,1
603,123868,0.4863943085814273,2,153,1
607,62047,0.16437066086656815,1,198,0
732,103132,0.20855190899542944,0,177,1
547,54741,0.5382360436647654,2,214,1
530,161600,0.7673755578224384,0,104,1
608,12938,0.6038478944746448,1,57,1
398,46532,0.09931390410731655,3,101,1
375,116720,0.25004576926615024,1,66,1
721,169745,0.6370919606505123,0,85,1
407,85037,0.22011788832470627,2,24,1
552,21372,0.5920556428510587,0,184,0
434,113905,0.37743395328210005,2,218,1
415,59915,0.7075268219686025,3,23,0
598,66465,0.2873192764494678,1,16,1
701,185072,0.7476571653408352,0,192,1
520,188760,0.32594774488311523,3,225,1
369,57686,0.5809885687943475,2,4,0
422,121538,0.1561556459360751,1,154,1
382,111840,0.4246315604227891,0,100,1
741,192551,0.24810801150545514,2,188,1
459,189672,0.010181239560499745,3,124,1
486,75201,0.3498190043474363,0,53,0
335,12881,0.13799712897654084,1,70,0
523,8439,0.7668681974449632,1,146,1
756,8892,0.6468710146159543,1,62,0
504,158002,0.5916201004171845,0,27,1
625,150060,0.3626656253569516,2,128,1
390,166856,0.2072838593366524,3,158,1
371,34791,0.2594904402391071,0,191,1
665,19271,0.16349133080352962,0,144,1
332,40719,0.44151092851134427,1,97,1
524,128070,0.6490211196548876,2,197,1
458,9726,0.14992870162636285,0,110,1
308,134915,0.0036379596285863514,3,155,1
565,178669,0.1004852133417372,2,216,1
782,35980,0.3687457194584295,1,233,1
334,149861,0.014876825273968297,1,107,1
707,114084,0.3226143020388957,1,118,1
569,189279,0.08892645932740306,2,208,1
661,54694,0.08621313511564521,0,132,1
348,51563,0.5700888134912575,1,181,1
734,11158,0.7995977674852406,1,19,0
305,143384,0.15558529496946039,1,197,1
753,174446,0.18367129371717736,3,26,1
628,11606,0.23713458709064145,0,93,1
468,102405,0.628087473438748,0,42,1
303,147028,0.4047150116052103,1,222,1
605,158086,0.4565416102274766,1,29,0
343,186616,0.43720572033288196,3,131,0
604,146795,0.7498970825740319,1,33,1
686,184744,0.02788237578872348,2,5,1
433,198791,0.12633248417888227,2,63,1
419,186080,0.30569038568390455,2,19,1
410,92087,0.39042477556863936,1,67,1
412,86150,0.09114952790223595,3,39,1
356,90089,0.7145357274751266,1,167,1
424,190536,0.5422871288452766,1,41,1
629,62097,0.7457946862877031,0,117,1
451,152449,0.7526409919649215,3,1,1
690,128028,0.41002644352191303,3,222,1
709,19851,0.6824065909023997,0,106,1
680,101333,0.5894036733147888,2,82,1
569,45387,0.2884065374070545,3,78,1
458,147922,0.5258794238371178,0,16,1
764,93890,0.7621979346024776,2,62,1
402,76450,0.6112072300677804,3,202,1
532,20600,0.5675296949296658,2,93,0
526,33122,0.17749719473635653,3,202,1
672,154693,0.6649027927211664,0,43,1
573,173587,0.3117318023692547,1,87,1
699,63897,0.49926233428742095,2,152,1
759,166985,0.5421816820122279,3,17,1
495,113984,0.41219314133771423,0,85,1
737,75392,0.13246820012248514,0,211,1
384,94681,0.5579650024318475,1,119,1
758,140547,0.19779385922020332,3,224,1
388,182548,0.21229165158089514,3,35,1
725,102541,0.10143319634853915,3,239,1
495,74549,0.49595381320392984,2,210,1
782,154106,0.09392459307005022,2,94,1
364,108818,0.2761734598436757,1,135,1
532,82905,0.7116177585707679,2,31,1
750,96277,0.3624528237438745,0,38,1
323,110842,0.7156037732376321,0,91,0
432,34922,0.39417357272248693,0,79,1
341,19100,0.14306704668433207,0,140,1
460,135636,0.6071325574300501,1,217,1
495,41582,0.28275795089768546,1,11,0
609,110073,0.7731284839918334,3,201,1
428,158098,0.20970338035761504,3,66,1
379,49276,0.6577179380704754,3,156,1
384,81260,0.3950882804592927,0,226,1
769,195832,0.6737058128291094,2,176,1
776,14740,0.14642898466637064,1,11,1
410,153098,0.5069347863111215,2,142,1
397,40186,0.09054852722859136,0,37,1
327,181889,0.6444126769793521,0,61,1
779,87026,0.18852290040077035,1,139,1
653,9302,0.3420603825163788,0,140,0
680,145839,0.5247803651136448,1,229,1
445,36272,0.38257170333569707,1,68,1
620,77789,0.6231175453759251,3,225,1
329,104447,0.5505364077003417,2,105,1
638,151075,0.10432460275175465,0,62,1
589,88435,0.6187702488043093,2,149,1
465,172747,0.3387858519050057,0,147,1
655,100487,0.4782061800654049,3,215,1
623,73498,0.17325855971122542,0,231,1
519,72720,0.3384732739012498,0,159,1
393,161672,0.6537288951239767,2,151,1
311,135654,0.7410090963329624,2,69,0
768,32361,0.7509566739204089,2,53,0
440,152071,0.5600710711743047,3,142,1
450,87734,0.0631283078878746,0,166,1
640,74975,0.3541066455154549,3,88,1
427,26731,0.15445695078707217,0,123,1
487,199657,0.5580916516506422,2,138,1
655,18085,0.12909691402072862,1,119,1
597,199355,0.7820609740509022,2,11,1
628,20389,0.1556285470723772,0,117,1
302,105024,0.042170978044568756,2,52,0
525,28112,0.6748375222109854,3,27,0
537,102624,0.16181703097523262,1,112,1
616,168459,0.01921019879425261,3,189,1
375,121289,0.43846203029449105,2,191,1
379,112386,0.7753870172970261,1,83,1
681,30841,0.21399811788201442,2,136,1
636,189898,0.3269783840976147,2,45,1
705,80075,0.1897335245647546,1,68,1
435,111296,0.44638796647235135,1,106,1
798,180358,0.25823133644592605,1,94,1
436,128712,0.4730908193248218,0,154,1
625,149110,0.38241674647448476,2,179,1
381,43420,0.7431322172599886,2,133,1
759,96335,0.536013997485809,2,7,1
466,111791,0.5460752456031099,2,196,1
701,41740,0.3891734255915341,1,109,0
465,81978,0.2425160652526187,1,202,1
695,167640,0.251170584494135,3,66,1
527,186835,0.403193202378253,0,149,1
331,166084,0.15352894328182246,0,59,1
395,187312,0.10594143140033899,1,132,1
641,199712,0.29789206637995064,2,200,1
396,46111,0.10438036783641147,1,136,1
437,172257,0.18460926753557497,0,239,1
570,127065,0.42801902497573696,1,94,1
426,172906,0.6320758462258106,0,31,1
364,130529,0.17981726960941585,3,113,1
612,31990,0.6333315866988779,0,200,1
644,116006,0.012433292128061258,0,126,1
666,153996,0.7976181855235395,3,147,1
771,31871,0.41355116075293924,2,192,1
362,104866,0.3807098812193405,0,63,1
513,133570,0.5204446819894633,3,179,1
416,97142,0.38014073101332163,0,228,1
750,161424,0.3264178290010564,0,47,1
569,32380,0.29678663352936624,0,45,1
349,74283,0.7822664085245749,2,234,1
646,190648,0.6891973746591591,2,233,1
321,106793,0.40192846633179147,1,231,1
437,42750,0.6691620962101994,0,205,1
660,30334,0.11927150361666516,2,67,1
553,121887,0.42355597303553705,1,135,1
680,186692,0.3601369851801917,3,239,1
585,17439,0.2599057041076702,0,168,1
721,29031,0.7347519556920905,3,126,1
581,80043,0.6659946106692244,3,146,1
328,48008,0.7256687615348045,1,55,0
335,31246,0.5081735447651184,2,84,0
688,65307,0.3009769625424785,3,173,1
319,131417,0.6054500558507242,3,231,1
488,166551,0.08685358015370959,2,12,0
308,66826,0.6824636639087375,0,100,0
451,142525,0.02302345271332014,3,165,1
597,166043,0.6545699075098157,0,112,1
386,9346,0.5631524034633025,3,200,0
533,171743,0.07076833916690654,3,155,1
798,43243,0.11759827834649227,2,84,1
335,139530,0.36191316318553035,1,183,1
331,152029,0.23989991487500328,0,80,1
435,170296,0.6938341256501759,1,99,1
713,85536,0.15426687982179185,0,66,1
502,134627,0.3336639688712132,3,239,1
619,13032,0.20837682300184499,3,98,0
316,93808,0.10174573077821858,0,228,0
667,193072,0.20779313451380502,0,138,1
333,38437,0.6879896772527951,3,30,1
655,37036,0.5724001125968213,2,183,1
373,142424,0.7313920082691218,2,47,1
729,106009,0.32422346308116334,2,212,1
448,95349,0.19233014990161862,1,231,1
391,55676,0.021054028946313075,3,132,1
468,40884,0.39612634374913025,0,96,1
300,149594,0.03178267487648796,3,114,1
382,76689,0.0034199897581649987,3,186,1
599,157131,0.48376651224214107,0,90,1
450,93121,0.13186077512963168,3,13,0
476,84266,0.44782308201193893,2,143,1
703,52183,0.4588181618407788,3,177,1
361,134422,0.5790713284026606,3,35,1
497,62652,0.30650292179556193,3,86,1
393,182542,0.564124404846002,0,112,1
541,86399,0.2927723707515876,1,147,1
465,164443,0.0782296777433726,1,122,1
323,98230,0.2479920705030975,3,181,1
335,87660,0.006053863467678689,2,151,1
726,95013,0.36996903332613135,2,171,1
328,92763,0.5922489340337326,1,17,1
691,99964,0.6277980451524368,0,220,1
758,178280,0.18567737588603325,1,103,1
532,142990,0.0845145008600424,1,102,1
456,14599,0.14834405756825894,0,183,1
688,19178,0.7869703842168859,0,100,0
791,12379,0.24968220731941884,3,188,1
360,140656,0.34342756408055836,0,198,1
782,47512,0.0605012523903091,0,130,1
771,81974,0.6314642425994461,0,136,1
371,166903,0.35879228041557654,1,209,1
